time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
2.880000000000002,0.0,0.0,10.023129848386427,0.0,0.0,0.0,0.0,0.0,0.017273824103619,0.0,0.0,0.0,404.0472758782438,404.0472758782438,404.0472758782438,404.0472758782438,3.909537609265394
2.960000000000002,0.0,0.0,10.024533300295259,0.0,0.0,0.0,0.0,0.0,0.017812452574152794,0.0,0.0,0.0,404.06932036455447,404.06932036455447,404.06932036455447,404.06932036455447,3.9039854423946725
3.0400000000000023,0.0,0.0,10.025969763685785,0.0,0.0,0.0,0.0,0.0,0.01809912083476561,0.0,0.0,0.0,404.0045253125039,404.0045253125039,404.0045253125039,404.0045253125039,3.898282807049357
3.1200000000000023,0.0,0.0,10.027425973882538,0.0,0.0,0.0,0.0,0.0,0.018306125820332204,0.0,0.0,0.0,403.9840443574189,403.9840443574189,403.9840443574189,403.9840443574189,3.892485594889717
3.2000000000000024,0.0,0.0,10.02890836803232,0.0,0.0,0.0,0.0,0.0,0.018753709892642845,0.0,0.0,0.0,404.0459630488572,404.0459630488572,404.0459630488572,404.0459630488572,3.8866013086976796
3.2800000000000025,0.0,0.0,10.030431735673162,0.0,0.0,0.0,0.0,0.0,0.019330457542940282,0.0,0.0,0.0,404.0792250375986,404.0792250375986,404.0792250375986,404.0792250375986,3.8805725274606715
3.3600000000000025,0.0,0.0,10.031997625517446,0.0,0.0,0.0,0.0,0.0,0.019816768355043885,0.0,0.0,0.0,404.0559962349731,404.0559962349731,404.0559962349731,404.0559962349731,3.874370490467511
3.4400000000000026,0.0,0.0,10.033600989078924,0.0,0.0,0.0,0.0,0.0,0.020267301699361466,0.0,0.0,0.0,404.0468243883998,404.0468243883998,404.0468243883998,404.0468243883998,3.868012352360614
3.5200000000000027,0.0,0.0,10.035235358576433,0.0,0.0,0.0,0.0,0.0,0.02059192190151202,0.0,0.0,0.0,404.0144573408342,404.0144573408342,404.0144573408342,404.0144573408342,3.8615182354458355
3.6000000000000028,0.0,0.0,10.03689327897863,0.0,0.0,0.0,0.0,0.0,0.020856076796585375,0.0,0.0,0.0,403.99892106571474,403.99892106571474,403.99892106571474,403.99892106571474,3.85492036856132
3.680000000000003,0.0,0.0,10.038589375134697,0.0,0.0,0.0,0.0,0.0,0.021546297069514747,0.0,0.0,0.0,404.10856397241605,404.10856397241605,404.10856397241605,404.10856397241605,3.848203899203284
3.760000000000003,0.0,0.0,10.040344813453586,0.0,0.0,0.0,0.0,0.0,0.02233962567282098,0.0,0.0,0.0,404.13513866397,404.13513866397,404.13513866397,404.13513866397,3.841273736880588
3.840000000000003,0.0,0.0,10.042166591965637,0.0,0.0,0.0,0.0,0.0,0.02320479784038872,0.0,0.0,0.0,404.15367816539776,404.15367816539776,404.15367816539776,404.15367816539776,3.834087929211522
3.920000000000003,0.0,0.0,10.044035947053374,0.0,0.0,0.0,0.0,0.0,0.02352906436739089,0.0,0.0,0.0,404.0145811860612,404.0145811860612,404.0145811860612,404.0145811860612,3.8266683510815334
4.000000000000003,0.0,0.0,10.045935875111544,0.0,0.0,0.0,0.0,0.0,0.023969116552027145,0.0,0.0,0.0,404.04439896365795,404.04439896365795,404.04439896365795,404.04439896365795,3.8191173929461577
4.080000000000001,0.0,0.0,10.047886632175924,0.0,0.0,0.0,0.0,0.0,0.02479977069652658,0.0,0.0,0.0,404.1449233631377,404.1449233631377,404.1449233631377,404.1449233631377,3.811400373248148
4.159999999999999,0.0,0.0,10.049909117749202,0.0,0.0,0.0,0.0,0.0,0.025762321987854185,0.0,0.0,0.0,404.17891655626283,404.17891655626283,404.17891655626283,404.17891655626283,3.8034213211476295
4.2399999999999975,0.0,0.0,10.052011908036885,0.0,0.0,0.0,0.0,0.0,0.026807383288442895,0.0,0.0,0.0,404.20021680790785,404.20021680790785,404.20021680790785,404.20021680790785,3.795132679819135
4.319999999999996,0.0,0.0,10.05419454243649,0.0,0.0,0.0,0.0,0.0,0.027758428283807816,0.0,0.0,0.0,404.1761210975644,404.1761210975644,404.1761210975644,404.1761210975644,3.78651955798051
4.399999999999994,0.0,0.0,10.056449162645269,0.0,0.0,0.0,0.0,0.0,0.028607032787835072,0.0,0.0,0.0,404.1498509197091,404.1498509197091,404.1498509197091,404.1498509197091,3.777606494846424
4.479999999999992,0.0,0.0,10.058778756196721,0.0,0.0,0.0,0.0,0.0,0.02963275148757823,0.0,0.0,0.0,404.1954824486799,404.1954824486799,404.1954824486799,404.1954824486799,3.768405008510321
4.559999999999991,0.0,0.0,10.061180135804456,0.0,0.0,0.0,0.0,0.0,0.030401696969790278,0.0,0.0,0.0,404.12952296736614,404.12952296736614,404.12952296736614,404.12952296736614,3.7589007498322484
4.639999999999989,0.0,0.0,10.063631847830115,0.0,0.0,0.0,0.0,0.0,0.03089107671414057,0.0,0.0,0.0,404.0576666482467,404.0576666482467,404.0576666482467,404.0576666482467,3.749162411212202
4.719999999999987,0.0,0.0,10.066122708289251,0.0,0.0,0.0,0.0,0.0,0.03138040751684231,0.0,0.0,0.0,404.0576986800545,404.0576986800545,404.0576986800545,404.0576986800545,3.739257690802333
4.799999999999986,0.0,0.0,10.068653548687022,0.0,0.0,0.0,0.0,0.0,0.03189057370982791,0.0,0.0,0.0,404.063104687278,404.063104687278,404.063104687278,404.063104687278,3.7291948200040075
4.879999999999984,0.0,0.0,10.071214197124322,0.0,0.0,0.0,0.0,0.0,0.032125623875342416,0.0,0.0,0.0,403.99235959296726,403.99235959296726,403.99235959296726,403.99235959296726,3.7189900604129225
4.959999999999982,0.0,0.0,10.073798029870979,0.0,0.0,0.0,0.0,0.0,0.03247017510907624,0.0,0.0,0.0,404.02055985527966,404.02055985527966,404.02055985527966,404.02055985527966,3.7086922434171896
5.0399999999999805,0.0,0.0,10.076397554528105,0.0,0.0,0.0,0.0,0.0,0.03251793857715064,0.0,0.0,0.0,403.9442145085886,403.9442145085886,403.9442145085886,403.9442145085886,3.698310262959975
