time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.6600000000000003,0.00628431535141,0.00160872383418,10.4509390279,0.00878161715474,6.27925285984,0.0,0.0262595937798,0.0131689029497,1.25876659416,0.0333497497016,0.0281825353899,0.0,429.046196788433,430.3655378616631,430.854081739096,430.7806918382959,-0.00150313009284
0.6800000000000003,0.0068185363593,0.0018922691905,10.4764488387,0.00944897741896,6.27981796051,0.0,0.0271625070097,0.0151856326827,1.29221449041,0.032495033162,0.0264796167116,0.0,438.41411945380185,437.9897087579013,438.9531874280885,438.740826509424,-0.00158816279566
0.7000000000000003,0.00736992341467,0.00221882062768,10.5027481248,0.0101465103527,6.280349688,0.0,0.0279761985273,0.0174695110356,1.33771412275,0.022734677589,0.0244131445025,0.0,449.66098249629704,449.1586847629415,451.5460698150241,449.1783519119414,-0.00167582708276
0.7200000000000003,0.00793653436329,0.00259357857043,10.5300404707,0.0106023193816,6.28084270021,0.0,0.0286848963345,0.0200062832395,1.39152046931,0.0212410396264,0.027495130759,0.0,456.416690748785,457.15400793861323,458.61064410919556,458.2546484441633,-0.00176680156917
0.7400000000000003,0.00851565246805,0.00301824776856,10.5582237263,0.0110716269094,6.28140635643,0.0,0.029226914142,0.0224606365733,1.42680508172,0.0306736145901,0.0327398637653,0.0,440.2815135865354,441.5814345270589,439.0844325789894,441.4255693074447,-0.0018607457542
0.7600000000000003,0.00910391320703,0.00349064715673,10.5868920015,0.0116886975815,6.28206184571,0.0,0.0295991597552,0.0247793022434,1.44002244551,0.0279909366803,0.0315634279968,0.0,420.3340687642215,420.028607813029,418.860984753381,418.16093283768816,-0.00195630667177
0.7800000000000004,0.00969850273383,0.00401338572393,10.6160533414,0.0122502954318,6.28270181344,0.0,0.029859792925,0.0274945544765,1.47611154292,0.0261046087077,0.0273922956716,0.0,441.76289490360784,440.7303197998198,441.9525188705495,441.48609947219063,-0.00205351113805
0.8000000000000004,0.0102968162164,0.00459168991259,10.6459328695,0.012775661615,6.43962128848e-05,0.0,0.0299715553288,0.0303358643897,1.51184126888,0.023545699143,0.0276890650054,0.0,441.870168342609,441.9437378285717,440.89714004869796,440.2626357497745,-0.00215310956511
0.8200000000000004,0.0108960699998,0.00523277725856,10.6768978675,0.0132466238615,0.000620664014534,0.0,0.0299538230191,0.0337728702076,1.584658531,0.0232350106724,0.0254590418932,0.0,474.13250919888344,473.6184343970691,476.17349873699897,476.102215434218,-0.00225632622511
0.8400000000000004,0.0114936185053,0.00594075160098,10.7090836841,0.0137173255578,0.00113189687172,0.0,0.0298010275214,0.0370245640345,1.63392312751,0.0197704810252,0.027484884594,0.0,453.8919653309587,454.3795095646033,454.53070577440366,453.6970918761957,-0.00236361228039
0.8600000000000004,0.0120874816276,0.00670733203133,10.7417020097,0.0141128551958,0.00169359836735,0.0,0.0295852847177,0.0396334790005,1.62790943149,0.0192805472965,0.0225851287329,0.0,401.2428436466013,399.9065159710757,400.44701809906485,400.3133178240327,-0.00247234003236
0.8800000000000004,0.0126755465008,0.00753029924593,10.7744449555,0.0144995751767,0.0021454571981,0.0,0.0292212026024,0.0426632424595,1.64638514464,0.020769865908,0.0231441566144,0.0,424.8269435195961,424.97076684668946,425.1734127080911,425.5559791020411,-0.0025814831849
0.9000000000000005,0.0132546913368,0.00841920690517,10.8078687926,0.0149345942627,0.00269397954288,0.0,0.0286932809938,0.046227523464,1.69599856702,0.0145053997961,0.0362314949612,0.0,452.5015019527577,455.65094233043084,455.9299181262416,454.42602962629155,-0.00269289597529
0.9200000000000005,0.0138227117338,0.00937613061968,10.8419944026,0.015316816795,0.00342348927027,0.0,0.0281087587007,0.0494648479873,1.71656243781,0.000932298727762,0.0331074500953,0.0,428.0833221393598,427.2857848207118,428.8284708923688,425.3556654487357,-0.00280664800878
0.9400000000000005,0.0143757945949,0.0104060794798,10.8770176714,0.0153451844003,0.00409463298786,0.0,0.0271995274143,0.0535300380277,1.7857644422,-0.00347715267037,0.0288660551157,0.0,473.11514328088396,472.13488531939623,472.7197257353037,471.6993386533134,-0.00292339223812
0.9600000000000005,0.0149103142918,0.0115121487529,10.9130823565,0.0152903894957,0.00467204555801,0.0,0.026252442272,0.05707688928,1.82070406788,-0.00890820207523,0.0284383453336,0.0,441.7007139668714,441.59513457783646,441.9254223401521,440.5805357798296,-0.00304360785512
0.9800000000000005,0.0154249757998,0.0126876583608,10.9497562926,0.0151143859538,0.00525069340017,0.0,0.0252137085311,0.0604740715133,1.8466895359,-0.00682950078174,0.0239929127367,0.0,433.926080951698,432.8054100909412,432.4760159275704,433.00103890698443,-0.00316585430858
1.0000000000000004,0.0159186268762,0.0139276968833,10.9867499676,0.0149946222293,0.00576093564567,0.0,0.0241513991093,0.0635297807322,1.85267796256,-0.00102841619156,0.0317882948023,0.0,412.2012221194891,414.26273078405023,412.991866627025,414.52404475062485,-0.00328916655853
1.0200000000000005,0.0163867661505,0.015237023126,11.0244246849,0.0149851168402,0.00641299756293,0.0,0.0226625283163,0.0674028435391,1.91479377016,0.00367539815341,0.0260793507308,0.0,467.2758681056884,465.9392323502098,465.97424451243603,467.0760239820548,-0.00341474894962
1.0400000000000005,0.0168242807128,0.0166218285093,11.063211161,0.0150791040277,0.00694235676646,0.0,0.021088927921,0.0710776947923,1.96385384202,-0.00272448066635,0.0300219866294,0.0,454.095880429704,455.0437627292336,456.18041901499913,454.6447401806773,-0.00354403720336
1.0600000000000005,0.0172312910083,0.0180754384531,11.102652449,0.0150363215673,0.00757665151304,0.0,0.019612101627,0.0742832995844,1.98027495822,0.00211435243556,0.0382505969607,0.0,423.20097154766125,425.32070234823607,423.7014096304528,424.9475891056415,-0.00367550816336
1.0800000000000005,0.0176059495484,0.0195959783316,11.1426156763,0.0150823385055,0.0085122515357,0.0,0.0178537523844,0.0777706882628,2.01604776658,0.00484561201769,0.0567215516438,0.0,439.70182630615363,444.26920089594825,443.50585566581196,444.1782476427881,-0.00380871892086
1.1000000000000005,0.0179433932076,0.0211861537095,11.1832799158,0.0151953584824,0.00965662250664,0.0,0.0158906135356,0.0812468495299,2.0503761915,-0.00083025559227,0.0611802371133,0.0,441.8722753780723,442.975742928662,441.66504682771193,440.2584279858669,-0.00394426638613
1.1200000000000006,0.018233670703,0.0228543952185,11.2251758155,0.0151940529928,0.010886005311,0.0,0.0131371360049,0.0855773013736,2.13921377352,0.00470140279778,0.0645796670804,0.0,489.07683337898226,489.838063978421,490.8494297904039,492.07936705143237,-0.00408391938496
1.1400000000000006,0.0184733296618,0.0245981366796,11.2681177123,0.0153183593595,0.0121789759125,0.0,0.0108287598706,0.0887968447332,2.1549759063,-0.00308041071574,0.0629199924431,0.0,424.6640810360384,424.24007266629985,425.2497082662499,423.24521794377546,-0.00422705904095
1.1600000000000006,0.0186618205523,0.0264093722644,11.3115603037,0.0152593928651,0.0134417737832,0.0,0.00802032918531,0.0923267137516,2.1892832369,-0.000781837280252,0.0658858049238,0.0,441.58421971348275,442.32042756246426,442.2047077943103,442.7724161999627,-0.00437186767906
1.1800000000000006,0.0187929696113,0.028289094223,11.3555597259,0.0152461463324,0.014760435735,0.0,0.00509457671394,0.0956454821014,2.2106589839,0.00140458118424,0.0672611981948,0.0,429.94207131909457,430.29488070594283,429.6653010545581,430.2210270333269,-0.00451853241975
1.2000000000000006,0.0188627177109,0.0302351774239,11.3999877353,0.0152788505219,0.0161077279709,0.0,0.00188023324027,0.0989628379931,2.23214194961,-0.00163270901388,0.0652273486571,0.0,429.5645024820764,429.0503668823709,431.53154963932474,430.76170386692974,-0.0046666257842
1.2200000000000006,0.0188690174337,0.0322440994425,11.4446112525,0.0152504059086,0.0174128551583,0.0,-0.00125026095805,0.101929363864,2.23020977425,0.00126886535717,0.0663045805469,0.0,407.1939484168072,407.4865012391528,406.3915715226628,407.1710819273857,-0.00481537084167
1.2400000000000007,0.0188026301862,0.0343188982285,11.4896290878,0.0152762171501,0.0187574833848,0.0,-0.00538846378721,0.105550514734,2.27157375107,0.00220046011272,0.0602158014297,0.0,449.34215261106726,447.8622033510592,449.5379316920576,449.7643027336822,-0.00496543029251
1.2600000000000007,0.0186536629456,0.0364634274897,11.5352940644,0.0153750990296,0.0199626836618,0.0,-0.00950826027749,0.108902411393,2.29492391855,0.0126764018126,0.058885953044,0.0,432.90785781780573,432.5747169831872,430.5373353759739,433.1880727278861,-0.0051176468815
1.2800000000000007,0.0184147116673,0.0386790149117,11.5816734954,0.0156523754748,0.0211602097393,0.0,-0.0143868675567,0.112656330803,2.34301917646,0.00578460830177,0.0525919850364,0.0,456.5333099416816,455.0266258394412,456.23343207661924,454.57960638982405,-0.00527224498466
1.3000000000000007,0.0180786837563,0.0409678255257,11.6288531351,0.0157688972871,0.0222197827512,0.0,-0.019215923538,0.116224730596,2.37494479332,0.00707274362479,0.05652474772,0.0,439.79852363158915,440.7764429163641,441.14522498655924,441.46409718232894,-0.00542951045032
1.3200000000000007,0.0176458164499,0.0433267355526,11.676574109,0.0160166814874,0.0233525964845,0.0,-0.0240708071078,0.119666272099,2.39715259637,-0.0075100769395,0.0543712487424,0.0,432.4511297575752,431.908895051206,433.016130083937,429.32008126717596,-0.00558858036331
1.3400000000000007,0.0170945313462,0.0457679378822,11.725545951,0.0158826231059,0.0244692046755,0.0,-0.0310577032626,0.124453960859,2.50003160726,-0.0131921817084,0.0467314560562,0.0,504.4773360203341,502.82134737713267,504.0612274547418,502.8280218364268,-0.00575181983677
1.3600000000000008,0.0164160394399,0.0482941903176,11.7759269185,0.0156188397215,0.0254059870376,0.0,-0.0367914873626,0.128171282682,2.53806514031,-0.0135393121316,0.0488066625669,0.0,446.8955092375181,447.4039496247295,447.3714772017546,447.2867959003316,-0.00591975639502
1.3800000000000008,0.0156148077942,0.0508977754004,11.8272994888,0.0153570783913,0.0263837825078,0.0,-0.0433316772035,0.132187225594,2.59919188568,-0.00929080359273,0.0506299665939,0.0,467.4856888819983,467.91304076977326,468.60792738244453,469.5977390007967,-0.00609099829589
1.4000000000000008,0.0146875653529,0.0535767486557,11.8796176167,0.0152035328124,0.0273965463394,0.0,-0.0493925669265,0.135710099935,2.63262090611,-0.0173245440669,0.0500563817772,0.0,443.1198020911484,442.9799621912101,444.76280683022986,442.78463604015053,-0.00626539205561
1.4200000000000008,0.0136297694621,0.0563297122001,11.932860059,0.0148788262299,0.0284317362099,0.0,-0.0563870221592,0.139586254509,2.69162332311,-0.0107238927649,0.0418026268835,0.0,469.1438648203686,467.2188022210092,464.9430863462389,466.49197992463803,-0.00644286686325
1.4400000000000008,0.0124320934431,0.0591579790244,11.987189298,0.0146829591944,0.0293054476031,0.0,-0.063380579743,0.143240427927,2.74130057588,-0.00462293877581,0.0504812045914,0.0,458.2824596883281,460.34810812297115,457.6632477509319,459.1178193690829,-0.00662396432655
1.4600000000000009,0.0111133602756,0.0620483444532,12.0417970175,0.0145951602961,0.0303310137333,0.0,-0.0684927369987,0.145796114953,2.71947137638,-0.00157011148981,0.0561278032822,0.0,388.33647233984374,389.92425637758345,388.2969220825521,389.15524224433454,-0.0068059900583
1.4800000000000009,0.0096685733504,0.0650002603627,12.0966938764,0.0147588485351,0.0314605809692,0.0,-0.0759859555249,0.149395475992,2.77021451832,-0.0213231096806,0.0523831617046,0.0,460.26731084367907,459.37940932811983,462.450067372676,457.7586001665113,-0.00698897958812
1.5000000000000009,0.0080736919069,0.0680233639912,12.1525241966,0.0143408908127,0.0325173930411,0.0,-0.0835021888253,0.152914886859,2.81281749869,-0.0254472996091,0.0481055834684,0.0,453.4024991346451,452.3720695780071,453.2187680298394,452.2232668851299,-0.00717508065535
